Client ID,Location,Month,Quarter,Year,Category,Distributor,Min Monthly Sales,Total Sales,Total Points,Points Worth ($)
1114,"Atlacomulco, Estado de Mexico",8,3,2019,C1,D3,11000,14913,111,95.46
1114,"Atlacomulco, Estado de Mexico",9,3,2019,C1,D3,11000,8101,950,817.0
1114,"Atlacomulco, Estado de Mexico",10,4,2019,C1,D3,11000,6987,0,0.0
1114,"Atlacomulco, Estado de Mexico",11,4,2019,C1,D3,11000,5785,0,0.0
1114,"Atlacomulco, Estado de Mexico",12,4,2019,C1,D3,11000,12113,127,109.22
1114,"Atlacomulco, Estado de Mexico",1,1,2020,C1,D3,11000,12709,155,133.3
1114,"Atlacomulco, Estado de Mexico",2,1,2020,C1,D3,11000,12181,125,107.5
1114,"Atlacomulco, Estado de Mexico",3,1,2020,C1,D3,11000,8135,950,817.0
1114,"Atlacomulco, Estado de Mexico",4,2,2020,C1,D3,11000,4487,0,0.0
1114,"Atlacomulco, Estado de Mexico",5,2,2020,C1,D3,11000,350,0,0.0
1114,"Atlacomulco, Estado de Mexico",6,2,2020,C1,D3,11000,3102,0,0.0
1114,"Atlacomulco, Estado de Mexico",7,3,2020,C1,D3,11000,10034,0,0.0
1114,"Atlacomulco, Estado de Mexico",8,3,2020,C1,D3,11000,16314,106,91.16
1114,"Atlacomulco, Estado de Mexico",9,3,2020,C1,D3,11000,9769,950,817.0
1114,"Atlacomulco, Estado de Mexico",10,4,2020,C1,D3,11000,7664,0,0.0
1114,"Atlacomulco, Estado de Mexico",11,4,2020,C1,D3,11000,5933,0,0.0
1114,"Atlacomulco, Estado de Mexico",12,4,2020,C1,D3,11000,14686,95,81.7
1115,"Atlacomulco, Estado de Mexico",1,1,2018,C1,D3,11000,15232,134,115.24
1115,"Atlacomulco, Estado de Mexico",2,1,2018,C1,D3,11000,15882,122,104.92
1115,"Atlacomulco, Estado de Mexico",3,1,2018,C1,D3,11000,16368,3602,3097.72
1115,"Atlacomulco, Estado de Mexico",4,2,2018,C1,D3,11000,18434,132,113.52
1115,"Atlacomulco, Estado de Mexico",5,2,2018,C1,D3,11000,16097,217,186.62
1115,"Atlacomulco, Estado de Mexico",6,2,2018,C1,D3,11000,13961,3621,3114.06
1115,"Atlacomulco, Estado de Mexico",7,3,2018,C1,D3,11000,15364,101,86.86
1115,"Atlacomulco, Estado de Mexico",8,3,2018,C1,D3,11000,9763,0,0.0
1115,"Atlacomulco, Estado de Mexico",9,3,2018,C1,D3,11000,15818,3602,3097.72
1115,"Atlacomulco, Estado de Mexico",10,4,2018,C1,D3,11000,12223,148,127.28
1115,"Atlacomulco, Estado de Mexico",11,4,2018,C1,D3,11000,14682,101,86.86
1115,"Atlacomulco, Estado de Mexico",12,4,2018,C1,D3,11000,15603,3627,3119.22
1115,"Atlacomulco, Estado de Mexico",1,1,2019,C1,D3,11000,14931,162,139.32
1115,"Atlacomulco, Estado de Mexico",2,1,2019,C1,D3,11000,9810,0,0.0
1115,"Atlacomulco, Estado de Mexico",3,1,2019,C1,D3,11000,15632,3661,3148.46
1115,"Atlacomulco, Estado de Mexico",4,2,2019,C1,D3,11000,5088,0,0.0
1115,"Atlacomulco, Estado de Mexico",5,2,2019,C1,D3,11000,6171,0,0.0
1115,"Atlacomulco, Estado de Mexico",6,2,2019,C1,D3,11000,8150,0,0.0
1115,"Atlacomulco, Estado de Mexico",7,3,2019,C1,D3,11000,20693,196,168.56
1115,"Atlacomulco, Estado de Mexico",8,3,2019,C1,D3,11000,4152,0,0.0
1115,"Atlacomulco, Estado de Mexico",9,3,2019,C1,D3,11000,6171,0,0.0
1115,"Atlacomulco, Estado de Mexico",10,4,2019,C1,D3,11000,2876,0,0.0
1115,"Atlacomulco, Estado de Mexico",11,4,2019,C1,D3,11000,10713,0,0.0
1115,"Atlacomulco, Estado de Mexico",12,4,2019,C1,D3,11000,15199,148,127.28
1115,"Atlacomulco, Estado de Mexico",1,1,2020,C1,D3,11000,4946,0,0.0
1115,"Atlacomulco, Estado de Mexico",2,1,2020,C1,D3,11000,684,0,0.0
1115,"Atlacomulco, Estado de Mexico",3,1,2020,C1,D3,11000,2000,0,0.0
1115,"Atlacomulco, Estado de Mexico",4,2,2020,C1,D3,11000,4836,0,0.0
1115,"Atlacomulco, Estado de Mexico",5,2,2020,C1,D3,11000,2444,0,0.0
1115,"Atlacomulco, Estado de Mexico",6,2,2020,C1,D3,11000,5857,0,0.0
1115,"Atlacomulco, Estado de Mexico",7,3,2020,C1,D3,11000,10074,0,0.0
1115,"Atlacomulco, Estado de Mexico",8,3,2020,C1,D3,11000,4260,0,0.0
1115,"Atlacomulco, Estado de Mexico",9,3,2020,C1,D3,11000,6624,0,0.0
1115,"Atlacomulco, Estado de Mexico",10,4,2020,C1,D3,11000,4273,0,0.0
1115,"Atlacomulco, Estado de Mexico",11,4,2020,C1,D3,11000,9960,0,0.0
1115,"Atlacomulco, Estado de Mexico",12,4,2020,C1,D3,11000,9242,0,0.0
1116,"Atlacomulco, Estado de Mexico",1,1,2018,C1,D1,11000,18552,250,215.0
1116,"Atlacomulco, Estado de Mexico",3,1,2018,C1,D1,11000,14654,3648,3137.2799999999997
1116,"Atlacomulco, Estado de Mexico",4,2,2018,C1,D1,11000,8562,0,0.0
1116,"Atlacomulco, Estado de Mexico",5,2,2018,C1,D1,11000,11258,152,130.72
1116,"Atlacomulco, Estado de Mexico",6,2,2018,C1,D1,11000,5852,0,0.0
1116,"Atlacomulco, Estado de Mexico",8,3,2018,C1,D1,11000,13094,116,99.76
1116,"Atlacomulco, Estado de Mexico",9,3,2018,C1,D1,11000,8726,0,0.0
1116,"Atlacomulco, Estado de Mexico",10,4,2018,C1,D1,11000,13912,156,134.16
1116,"Atlacomulco, Estado de Mexico",11,4,2018,C1,D1,11000,24589,332,285.52
1116,"Atlacomulco, Estado de Mexico",12,4,2018,C1,D1,11000,32587,3890,3345.4
1117,"Villa del Carbon, Estado de Mexico",1,1,2018,C2,D13,23000,18523,0,0.0
1117,"Villa del Carbon, Estado de Mexico",2,1,2018,C2,D13,23000,11619,0,0.0
1117,"Villa del Carbon, Estado de Mexico",3,1,2018,C2,D13,23000,7958,0,0.0
1117,"Villa del Carbon, Estado de Mexico",4,2,2018,C2,D13,23000,10834,0,0.0
1117,"Villa del Carbon, Estado de Mexico",7,3,2018,C2,D13,23000,2116,0,0.0
1118,"Villa del Carbon, Estado de Mexico",1,1,2018,C2,D1,23000,45856,688,591.68
1118,"Villa del Carbon, Estado de Mexico",3,1,2018,C2,D1,23000,61258,5813,4999.18
1118,"Villa del Carbon, Estado de Mexico",4,2,2018,C2,D1,23000,25856,388,333.68
1118,"Villa del Carbon, Estado de Mexico",5,2,2018,C2,D1,23000,38541,578,497.08
1118,"Villa del Carbon, Estado de Mexico",6,2,2018,C2,D1,23000,25847,5282,4542.5199999999995
1118,"Villa del Carbon, Estado de Mexico",8,3,2018,C2,D1,23000,54875,823,707.78
1118,"Villa del Carbon, Estado de Mexico",9,3,2018,C2,D1,23000,32585,5383,4629.38
1118,"Villa del Carbon, Estado de Mexico",10,4,2018,C2,D1,23000,34198,444,381.84
1118,"Villa del Carbon, Estado de Mexico",11,4,2018,C2,D1,23000,65874,988,849.68
1118,"Villa del Carbon, Estado de Mexico",12,4,2018,C2,D1,23000,36528,5442,4680.12
1118,"Villa del Carbon, Estado de Mexico",1,1,2019,C2,D13,23000,13609,0,0.0
1118,"Villa del Carbon, Estado de Mexico",2,1,2019,C2,D13,23000,8755,0,0.0
1118,"Villa del Carbon, Estado de Mexico",3,1,2019,C2,D13,23000,11966,0,0.0
1118,"Villa del Carbon, Estado de Mexico",4,2,2019,C2,D13,23000,30967,346,297.56
1118,"Villa del Carbon, Estado de Mexico",5,2,2019,C2,D13,23000,15750,0,0.0
1118,"Villa del Carbon, Estado de Mexico",6,2,2019,C2,D13,23000,23029,2061,1772.46
1118,"Villa del Carbon, Estado de Mexico",7,3,2019,C2,D13,23000,32663,406,349.15999999999997
1118,"Villa del Carbon, Estado de Mexico",8,3,2019,C2,D13,23000,5690,0,0.0
1118,"Villa del Carbon, Estado de Mexico",9,3,2019,C2,D13,23000,11264,0,0.0
1118,"Villa del Carbon, Estado de Mexico",10,4,2019,C2,D13,23000,27009,176,151.35999999999999
1118,"Villa del Carbon, Estado de Mexico",11,4,2019,C2,D13,23000,5350,0,0.0
1118,"Villa del Carbon, Estado de Mexico",12,4,2019,C2,D13,23000,4633,0,0.0
1118,"Villa del Carbon, Estado de Mexico",1,1,2020,C2,D13,23000,69458,688,591.68
1118,"Villa del Carbon, Estado de Mexico",2,1,2020,C2,D13,23000,48375,473,406.78
1118,"Villa del Carbon, Estado de Mexico",3,1,2020,C2,D13,23000,2552,4894,4208.84
1118,"Villa del Carbon, Estado de Mexico",4,2,2020,C2,D13,23000,1237,0,0.0
1118,"Villa del Carbon, Estado de Mexico",5,2,2020,C2,D13,23000,6333,0,0.0
1118,"Villa del Carbon, Estado de Mexico",6,2,2020,C2,D13,23000,7767,0,0.0
1118,"Villa del Carbon, Estado de Mexico",7,3,2020,C2,D13,23000,1795,0,0.0
1118,"Villa del Carbon, Estado de Mexico",8,3,2020,C2,D13,23000,5624,0,0.0
1118,"Villa del Carbon, Estado de Mexico",9,3,2020,C2,D13,23000,8181,0,0.0
1118,"Villa del Carbon, Estado de Mexico",10,4,2020,C2,D13,23000,84568,661,568.46
1118,"Villa del Carbon, Estado de Mexico",11,4,2020,C2,D13,23000,5892,0,0.0
1118,"Villa del Carbon, Estado de Mexico",12,4,2020,C2,D13,23000,22275,4894,4208.84
1122,"Villa del Carbon, Estado de Mexico",1,1,2018,C1,D15,11000,14025,189,162.54
1122,"Villa del Carbon, Estado de Mexico",2,1,2018,C1,D15,11000,10236,126,108.36
1122,"Villa del Carbon, Estado de Mexico",3,1,2018,C1,D15,11000,12407,3617,3110.62
1122,"Villa del Carbon, Estado de Mexico",4,2,2018,C1,D15,11000,12218,125,107.5
1122,"Villa del Carbon, Estado de Mexico",5,2,2018,C1,D15,11000,13738,164,141.04
1122,"Villa del Carbon, Estado de Mexico",6,2,2018,C1,D15,11000,17570,3626,3118.36
1122,"Villa del Carbon, Estado de Mexico",7,3,2018,C1,D15,11000,12762,0,0.0
1122,"Villa del Carbon, Estado de Mexico",9,3,2018,C1,D15,11000,12808,0,0.0
1122,"Villa del Carbon, Estado de Mexico",10,4,2018,C1,D15,11000,14376,159,136.74
1122,"Villa del Carbon, Estado de Mexico",11,4,2018,C1,D15,11000,14058,139,119.53999999999999
1122,"Villa del Carbon, Estado de Mexico",12,4,2018,C1,D15,11000,18259,3584,3082.24
1122,"Villa del Carbon, Estado de Mexico",2,1,2019,C1,D15,11000,14943,127,109.22
1122,"Villa del Carbon, Estado de Mexico",3,1,2019,C1,D15,11000,12253,144,123.84
1122,"Villa del Carbon, Estado de Mexico",4,2,2019,C1,D15,11000,15036,143,122.98
1122,"Villa del Carbon, Estado de Mexico",5,2,2019,C1,D15,11000,12035,28,24.08
1122,"Villa del Carbon, Estado de Mexico",6,2,2019,C1,D15,11000,12032,3612,3106.32
1122,"Villa del Carbon, Estado de Mexico",7,3,2019,C1,D15,11000,11574,120,103.2
1122,"Villa del Carbon, Estado de Mexico",8,3,2019,C1,D15,11000,11027,149,128.14
1122,"Villa del Carbon, Estado de Mexico",9,3,2019,C1,D15,11000,12598,1066,916.76
1122,"Villa del Carbon, Estado de Mexico",10,4,2019,C1,D15,11000,12551,121,104.06
1122,"Villa del Carbon, Estado de Mexico",11,4,2019,C1,D15,11000,13312,144,123.84
1122,"Villa del Carbon, Estado de Mexico",12,4,2019,C1,D15,11000,3434,0,0.0
1122,"Villa del Carbon, Estado de Mexico",1,1,2020,C1,D15,11000,1420,0,0.0
1122,"Villa del Carbon, Estado de Mexico",2,1,2020,C1,D15,11000,2205,0,0.0
1122,"Villa del Carbon, Estado de Mexico",3,1,2020,C1,D15,11000,11890,144,123.84
1122,"Villa del Carbon, Estado de Mexico",4,2,2020,C1,D15,11000,12154,114,98.03999999999999
1122,"Villa del Carbon, Estado de Mexico",5,2,2020,C1,D15,11000,40298,118,101.48
1122,"Villa del Carbon, Estado de Mexico",6,2,2020,C1,D15,11000,11130,3470,2984.2
1122,"Villa del Carbon, Estado de Mexico",7,3,2020,C1,D15,11000,12656,82,70.52
1122,"Villa del Carbon, Estado de Mexico",8,3,2020,C1,D15,11000,13303,83,71.38
1122,"Villa del Carbon, Estado de Mexico",9,3,2020,C1,D15,11000,12684,3621,3114.06
1122,"Villa del Carbon, Estado de Mexico",10,4,2020,C1,D15,11000,11455,138,118.67999999999999
1122,"Villa del Carbon, Estado de Mexico",11,4,2020,C1,D15,11000,19472,155,133.3
1122,"Villa del Carbon, Estado de Mexico",12,4,2020,C1,D15,11000,14311,3563,3064.18
1132,"Tepatepec, Hidalgo",1,1,2018,C1,D2,11000,31838,121,104.06
1132,"Tepatepec, Hidalgo",2,1,2018,C1,D2,11000,11166,40,34.4
1132,"Tepatepec, Hidalgo",3,1,2018,C1,D2,11000,29912,3471,2985.06
1132,"Tepatepec, Hidalgo",4,2,2018,C1,D2,11000,61101,151,129.85999999999999
1132,"Tepatepec, Hidalgo",5,2,2018,C1,D2,11000,81754,612,526.3199999999999
1132,"Tepatepec, Hidalgo",6,2,2018,C1,D2,11000,46938,3819,3284.34
1132,"Tepatepec, Hidalgo",7,3,2018,C1,D2,11000,60923,484,416.24
1132,"Tepatepec, Hidalgo",8,3,2018,C1,D2,11000,40671,253,217.57999999999998
1132,"Tepatepec, Hidalgo",9,3,2018,C1,D2,11000,39548,3534,3039.24
1132,"Tepatepec, Hidalgo",10,4,2018,C1,D2,11000,2780,0,0.0
1132,"Tepatepec, Hidalgo",11,4,2018,C1,D2,11000,27048,117,100.62
1132,"Tepatepec, Hidalgo",1,1,2019,C1,D2,11000,35793,109,93.74
1132,"Tepatepec, Hidalgo",2,1,2019,C1,D2,11000,33032,104,89.44
1132,"Tepatepec, Hidalgo",3,1,2019,C1,D2,11000,16594,3568,3068.48
1132,"Tepatepec, Hidalgo",4,2,2019,C1,D2,11000,17670,59,50.74
1132,"Tepatepec, Hidalgo",5,2,2019,C1,D2,11000,53362,334,287.24
1132,"Tepatepec, Hidalgo",6,2,2019,C1,D2,11000,27419,3784,3254.24
1132,"Tepatepec, Hidalgo",7,3,2019,C1,D2,11000,42508,400,344.0
1132,"Tepatepec, Hidalgo",8,3,2019,C1,D2,11000,26821,169,145.34
1132,"Tepatepec, Hidalgo",9,3,2019,C1,D2,11000,7692,3450,2967.0
1132,"Tepatepec, Hidalgo",10,4,2019,C1,D13,11000,10296,0,0.0
1132,"Tepatepec, Hidalgo",1,1,2020,C1,D13,11000,99805,110,94.6
1132,"Tepatepec, Hidalgo",2,1,2020,C1,D13,11000,131975,95,81.7
1132,"Tepatepec, Hidalgo",3,1,2020,C1,D13,11000,103596,3509,3017.74
1132,"Tepatepec, Hidalgo",4,2,2020,C1,D13,11000,51905,199,171.14
1132,"Tepatepec, Hidalgo",5,2,2020,C1,D13,11000,80376,294,252.84
1132,"Tepatepec, Hidalgo",6,2,2020,C1,D13,11000,71227,3709,3189.74
1132,"Tepatepec, Hidalgo",7,3,2020,C1,D13,11000,56753,37,31.82
1132,"Tepatepec, Hidalgo",8,3,2020,C1,D13,11000,103372,108,92.88
1132,"Tepatepec, Hidalgo",9,3,2020,C1,D13,11000,86966,3506,3015.16
1132,"Tepatepec, Hidalgo",10,4,2020,C1,D13,11000,86936,180,154.8
1132,"Tepatepec, Hidalgo",11,4,2020,C1,D13,11000,100951,42,36.12
1132,"Tepatepec, Hidalgo",12,4,2020,C1,D13,11000,209363,3710,3190.6
1136,"Tequisquiapan, Queretaro",1,1,2018,C1,D2,11000,30691,231,198.66
1136,"Tequisquiapan, Queretaro",2,1,2018,C1,D2,11000,18898,57,49.019999999999996
1136,"Tequisquiapan, Queretaro",3,1,2018,C1,D2,11000,18865,3662,3149.32
1136,"Tequisquiapan, Queretaro",4,2,2018,C1,D2,11000,18354,248,213.28
1136,"Tequisquiapan, Queretaro",5,2,2018,C1,D2,11000,18435,142,122.12
1136,"Tequisquiapan, Queretaro",6,2,2018,C1,D2,11000,28164,3644,3133.84
1136,"Tequisquiapan, Queretaro",7,3,2018,C1,D2,11000,20787,153,131.57999999999998
1136,"Tequisquiapan, Queretaro",8,3,2018,C1,D2,11000,19274,80,68.8
1136,"Tequisquiapan, Queretaro",9,3,2018,C1,D2,11000,19655,3489,3000.54
1136,"Tequisquiapan, Queretaro",10,4,2018,C1,D2,11000,22267,67,57.62
1136,"Tequisquiapan, Queretaro",11,4,2018,C1,D2,11000,51250,455,391.3
1136,"Tequisquiapan, Queretaro",12,4,2018,C1,D2,11000,30598,3623,3115.7799999999997
1136,"Tequisquiapan, Queretaro",1,1,2019,C1,D2,11000,19095,38,32.68
1136,"Tequisquiapan, Queretaro",2,1,2019,C1,D2,11000,9844,0,0.0
1136,"Tequisquiapan, Queretaro",3,1,2019,C1,D2,11000,21817,3558,3059.88
1136,"Tequisquiapan, Queretaro",4,2,2019,C1,D2,11000,15947,152,130.72
1136,"Tequisquiapan, Queretaro",5,2,2019,C1,D2,11000,19333,62,53.32
1136,"Tequisquiapan, Queretaro",6,2,2019,C1,D2,11000,32134,3693,3175.98
1136,"Tequisquiapan, Queretaro",7,3,2019,C1,D2,11000,4549,0,0.0
1136,"Tequisquiapan, Queretaro",8,3,2019,C1,D2,11000,22357,28,24.08
1136,"Tequisquiapan, Queretaro",9,3,2019,C1,D2,11000,18716,3551,3053.86
1136,"Tequisquiapan, Queretaro",10,4,2019,C1,D2,11000,33567,123,105.78
1136,"Tequisquiapan, Queretaro",11,4,2019,C1,D2,11000,12618,54,46.44
1136,"Tequisquiapan, Queretaro",12,4,2019,C1,D2,11000,21858,3629,3120.94
1136,"Tequisquiapan, Queretaro",1,1,2020,C1,D2,11000,21263,38,32.68
1136,"Tequisquiapan, Queretaro",2,1,2020,C1,D2,11000,12798,82,70.52
1136,"Tequisquiapan, Queretaro",3,1,2020,C1,D2,11000,20561,3450,2967.0
1136,"Tequisquiapan, Queretaro",4,2,2020,C1,D2,11000,23179,97,83.42
1136,"Tequisquiapan, Queretaro",5,2,2020,C1,D2,11000,20545,122,104.92
1136,"Tequisquiapan, Queretaro",6,2,2020,C1,D2,11000,22906,3590,3087.4
1136,"Tequisquiapan, Queretaro",7,3,2020,C1,D2,11000,6734,0,0.0
1136,"Tequisquiapan, Queretaro",8,3,2020,C1,D2,11000,9785,0,0.0
1136,"Tequisquiapan, Queretaro",9,3,2020,C1,D2,11000,17698,996,856.56
1136,"Tequisquiapan, Queretaro",10,4,2020,C1,D2,11000,16016,41,35.26
1136,"Tequisquiapan, Queretaro",11,4,2020,C1,D2,11000,4420,0,0.0
1136,"Tequisquiapan, Queretaro",12,4,2020,C1,D2,11000,25503,3574,3073.64
1137,"Tequisquiapan, Queretaro",1,1,2018,C1,D2,11000,2675,0,0.0
1137,"Tequisquiapan, Queretaro",2,1,2018,C1,D2,11000,30130,106,91.16
1137,"Tequisquiapan, Queretaro",3,1,2018,C1,D2,11000,22686,3592,3089.12
1137,"Tequisquiapan, Queretaro",4,2,2018,C1,D2,11000,6615,0,0.0
1137,"Tequisquiapan, Queretaro",5,2,2018,C1,D2,11000,21105,110,94.6
1137,"Tequisquiapan, Queretaro",6,2,2018,C1,D2,11000,44916,3723,3201.7799999999997
1137,"Tequisquiapan, Queretaro",7,3,2018,C1,D2,11000,33995,48,41.28
1137,"Tequisquiapan, Queretaro",8,3,2018,C1,D2,11000,8733,0,0.0
1137,"Tequisquiapan, Queretaro",9,3,2018,C1,D2,11000,0,3450,2967.0
1137,"Tequisquiapan, Queretaro",10,4,2018,C1,D2,11000,8809,0,0.0
1137,"Tequisquiapan, Queretaro",11,4,2018,C1,D2,11000,18503,104,89.44
1137,"Tequisquiapan, Queretaro",12,4,2018,C1,D2,11000,40035,3594,3090.84
1137,"Tequisquiapan, Queretaro",1,1,2019,C1,D2,11000,24923,126,108.36
1137,"Tequisquiapan, Queretaro",2,1,2019,C1,D2,11000,1316,0,0.0
1137,"Tequisquiapan, Queretaro",3,1,2019,C1,D2,11000,44357,3759,3232.74
1137,"Tequisquiapan, Queretaro",5,2,2019,C1,D2,11000,16515,32,27.52
1137,"Tequisquiapan, Queretaro",6,2,2019,C1,D2,11000,22103,3568,3068.48
1137,"Tequisquiapan, Queretaro",7,3,2019,C1,D2,11000,31526,108,92.88
1137,"Tequisquiapan, Queretaro",8,3,2019,C1,D2,11000,3078,0,0.0
1137,"Tequisquiapan, Queretaro",9,3,2019,C1,D2,11000,17332,3528,3034.08
1137,"Tequisquiapan, Queretaro",10,4,2019,C1,D2,11000,38863,315,270.9
1137,"Tequisquiapan, Queretaro",11,4,2019,C1,D2,11000,48381,60,51.6
1137,"Tequisquiapan, Queretaro",12,4,2019,C1,D2,11000,17232,3481,2993.66
1137,"Tequisquiapan, Queretaro",1,1,2020,C1,D2,11000,3352,0,0.0
1137,"Tequisquiapan, Queretaro",2,1,2020,C1,D2,11000,45552,186,159.96
1137,"Tequisquiapan, Queretaro",3,1,2020,C1,D2,11000,34337,3842,3304.12
1137,"Tequisquiapan, Queretaro",4,2,2020,C1,D2,11000,8037,0,0.0
1137,"Tequisquiapan, Queretaro",5,2,2020,C1,D2,11000,37073,108,92.88
1137,"Tequisquiapan, Queretaro",6,2,2020,C1,D2,11000,2396,3450,2967.0
1137,"Tequisquiapan, Queretaro",7,3,2020,C1,D2,11000,54626,375,322.5
1137,"Tequisquiapan, Queretaro",8,3,2020,C1,D2,11000,28257,117,100.62
1137,"Tequisquiapan, Queretaro",9,3,2020,C1,D2,11000,44839,3622,3114.92
1137,"Tequisquiapan, Queretaro",10,4,2020,C1,D2,11000,5958,0,0.0
1137,"Tequisquiapan, Queretaro",11,4,2020,C1,D2,11000,63354,235,202.1
1137,"Tequisquiapan, Queretaro",12,4,2020,C1,D2,11000,22726,3557,3059.02
1138,"Tequisquiapan, Queretaro",1,1,2018,C2,D2,23000,68179,379,325.94
1138,"Tequisquiapan, Queretaro",2,1,2018,C2,D2,23000,25243,145,124.7
1138,"Tequisquiapan, Queretaro",3,1,2018,C2,D2,23000,27575,5120,4403.2
1138,"Tequisquiapan, Queretaro",4,2,2018,C2,D2,23000,32644,64,55.04
1138,"Tequisquiapan, Queretaro",5,2,2018,C2,D2,23000,55496,490,421.4
1138,"Tequisquiapan, Queretaro",6,2,2018,C2,D2,23000,53846,5446,4683.5599999999995
1138,"Tequisquiapan, Queretaro",7,3,2018,C2,D2,23000,29770,182,156.52
1138,"Tequisquiapan, Queretaro",8,3,2018,C2,D2,23000,51810,179,153.94
1138,"Tequisquiapan, Queretaro",9,3,2018,C2,D2,23000,755,4894,4208.84
1138,"Tequisquiapan, Queretaro",10,4,2018,C2,D2,23000,114496,769,661.34
1138,"Tequisquiapan, Queretaro",11,4,2018,C2,D2,23000,36901,331,284.65999999999997
1138,"Tequisquiapan, Queretaro",12,4,2018,C2,D2,23000,23795,5001,4300.86
1138,"Tequisquiapan, Queretaro",1,1,2019,C2,D2,23000,23320,136,116.96
1138,"Tequisquiapan, Queretaro",2,1,2019,C2,D2,23000,42294,233,200.38
1138,"Tequisquiapan, Queretaro",3,1,2019,C2,D2,23000,23208,5091,4378.26
1138,"Tequisquiapan, Queretaro",4,2,2019,C2,D2,23000,25212,67,57.62
1138,"Tequisquiapan, Queretaro",5,2,2019,C2,D2,23000,57833,533,458.38
1138,"Tequisquiapan, Queretaro",6,2,2019,C2,D2,23000,23752,5056,4348.16
1138,"Tequisquiapan, Queretaro",7,3,2019,C2,D2,23000,32647,204,175.44
1138,"Tequisquiapan, Queretaro",8,3,2019,C2,D2,23000,34921,129,110.94
1138,"Tequisquiapan, Queretaro",9,3,2019,C2,D2,23000,23470,5047,4340.42
1138,"Tequisquiapan, Queretaro",10,4,2019,C2,D2,23000,31173,106,91.16
1138,"Tequisquiapan, Queretaro",11,4,2019,C2,D2,23000,24759,32,27.52
1138,"Tequisquiapan, Queretaro",12,4,2019,C2,D2,23000,66038,5298,4556.28
1138,"Tequisquiapan, Queretaro",1,1,2020,C2,D2,23000,21936,0,0.0
1138,"Tequisquiapan, Queretaro",2,1,2020,C2,D2,23000,20739,0,0.0
1138,"Tequisquiapan, Queretaro",3,1,2020,C2,D2,23000,48498,5014,4312.04
1138,"Tequisquiapan, Queretaro",4,2,2020,C2,D2,23000,23958,169,145.34
1138,"Tequisquiapan, Queretaro",5,2,2020,C2,D2,23000,38824,270,232.2
1138,"Tequisquiapan, Queretaro",6,2,2020,C2,D2,23000,29078,5073,4362.78
1138,"Tequisquiapan, Queretaro",7,3,2020,C2,D2,23000,24554,82,70.52
1138,"Tequisquiapan, Queretaro",8,3,2020,C2,D2,23000,29208,139,119.53999999999999
1138,"Tequisquiapan, Queretaro",9,3,2020,C2,D2,23000,26148,5076,4365.36
1138,"Tequisquiapan, Queretaro",10,4,2020,C2,D2,23000,25229,164,141.04
1138,"Tequisquiapan, Queretaro",11,4,2020,C2,D2,23000,33877,208,178.88
1138,"Tequisquiapan, Queretaro",12,4,2020,C2,D2,23000,55559,5158,4435.88
1140,"Puebla, Puebla",1,1,2018,C1,D5,11000,17829,32,27.52
1140,"Puebla, Puebla",2,1,2018,C1,D5,11000,23114,37,31.82
1140,"Puebla, Puebla",3,1,2018,C1,D5,11000,31044,3467,2981.62
1140,"Puebla, Puebla",4,2,2018,C1,D5,11000,17688,51,43.86
1140,"Puebla, Puebla",5,2,2018,C1,D5,11000,24579,44,37.839999999999996
1140,"Puebla, Puebla",6,2,2018,C1,D5,11000,26795,3642,3132.12
1140,"Puebla, Puebla",7,3,2018,C1,D5,11000,48939,105,90.3
1140,"Puebla, Puebla",8,3,2018,C1,D5,11000,21102,76,65.36
1140,"Puebla, Puebla",9,3,2018,C1,D5,11000,18030,3482,2994.52
1140,"Puebla, Puebla",10,4,2018,C1,D5,11000,20913,19,16.34
1140,"Puebla, Puebla",11,4,2018,C1,D5,11000,20037,16,13.76
1140,"Puebla, Puebla",12,4,2018,C1,D5,11000,37291,3701,3182.86
1140,"Puebla, Puebla",1,1,2019,C1,D5,11000,35623,5,4.3
1140,"Puebla, Puebla",2,1,2019,C1,D5,11000,14855,17,14.62
1140,"Puebla, Puebla",3,1,2019,C1,D5,11000,25406,3476,2989.36
1140,"Puebla, Puebla",4,2,2019,C1,D5,11000,15656,14,12.04
1140,"Puebla, Puebla",5,2,2019,C1,D5,11000,22066,18,15.48
1140,"Puebla, Puebla",6,2,2019,C1,D5,11000,46317,3493,3003.98
1140,"Puebla, Puebla",7,3,2019,C1,D5,11000,22729,45,38.7
1140,"Puebla, Puebla",8,3,2019,C1,D5,11000,14345,42,36.12
1140,"Puebla, Puebla",9,3,2019,C1,D5,11000,36897,3494,3004.84
1140,"Puebla, Puebla",10,4,2019,C1,D5,11000,13761,0,0.0
1140,"Puebla, Puebla",11,4,2019,C1,D5,11000,15251,41,35.26
1140,"Puebla, Puebla",12,4,2019,C1,D5,11000,8184,3450,2967.0
1140,"Puebla, Puebla",1,1,2020,C1,D5,11000,32285,72,61.92
1140,"Puebla, Puebla",2,1,2020,C1,D5,11000,15825,28,24.08
1140,"Puebla, Puebla",3,1,2020,C1,D5,11000,11169,3482,2994.52
1140,"Puebla, Puebla",4,2,2020,C1,D5,11000,3405,0,0.0
1140,"Puebla, Puebla",5,2,2020,C1,D5,11000,12774,17,14.62
1140,"Puebla, Puebla",6,2,2020,C1,D5,11000,8754,0,0.0
1140,"Puebla, Puebla",7,3,2020,C1,D5,11000,18848,39,33.54
1140,"Puebla, Puebla",8,3,2020,C1,D5,11000,21957,13,11.18
